Time,Report Time,LatLng,rad,Locate Type,Strength,Cell Tower,is_sz,Network,Wifi,Br,Charging
"30/09/2025 18:10:02","30/09/2025 18:10:00","51.4854431152343750, -0.2684937715530396","5","gps","-12 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 18:08:01","30/09/2025 18:08:00","51.4869079589843750, -0.2674766778945923","5","gps","-24 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 18:06:01","30/09/2025 18:06:00","51.4884338378906250, -0.2665580809116364","5","gps","-20 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 18:04:01","30/09/2025 18:04:00","51.4898529052734380, -0.2658672928810120","5","gps","-23 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 18:02:01","30/09/2025 18:02:00","51.4913406372070310, -0.2655327618122101","5","gps","-19 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 18:00:02","30/09/2025 18:00:00","51.489804, -0.261031","192","wifi","-17 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 17:59:01","30/09/2025 17:59:00","51.4917411804199220, -0.2630803585052490","5","gps","-15 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 17:58:03","30/09/2025 17:58:00","51.4919128417968750, -0.2617694735527039","5","gps","-12 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 17:52:01","30/09/2025 17:52:00","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|80:bc:37:48:c9:93,-66|80:bc:37:48:c9:94,-66|c0:06:c3:25:75:16,-67|fa:b4:6a:69:8b:19,-65|80:69:1a:09:b3:c6,-75|00:1d:aa:be:55:c0,-81|3c:7c:3f:da:bb:38,-80|80:bc:37:48:c9:90,-66|80:bc:37:48:c9:91,-67|de:cd:2f:7d:e5:89,-70|26:3f:0b:da:64:88,-83","76%","NO"
"30/09/2025 17:34:37","30/09/2025 17:34:36","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 17:33:13","30/09/2025 17:33:11","51.489804, -0.261031","192","wifi","-24 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 17:20:17","30/09/2025 17:20:16","51.489804, -0.261031","192","wifi","-26 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 16:49:25","30/09/2025 16:49:24","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 16:48:38","30/09/2025 16:48:37","51.489804, -0.261031","192","wifi","-26 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 16:44:33","30/09/2025 16:44:32","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 16:12:30","30/09/2025 16:12:28","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 16:06:17","30/09/2025 16:06:15","51.489804, -0.261031","192","wifi","-23 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 15:49:41","30/09/2025 15:49:39","51.489804, -0.261031","192","wifi","-22 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 15:48:57","30/09/2025 15:48:55","51.489804, -0.261031","192","wifi","-24 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 15:43:10","30/09/2025 15:43:09","51.489804, -0.261031","192","wifi","-23 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 15:40:30","30/09/2025 15:40:28","51.489804, -0.261031","192","wifi","-23 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-63|80:bc:37:48:c9:94,-65|80:bc:37:48:c9:93,-65|fa:b4:6a:69:8b:19,-67|80:69:1a:09:b3:c6,-74|80:bc:37:48:c9:91,-65|80:bc:37:48:c9:90,-65|fe:3f:db:cf:67:b6,-77","77%","NO"
"30/09/2025 15:36:01","30/09/2025 15:36:00","51.489804, -0.261031","192","wifi","-25 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000|c0:06:c3:25:75:16,-61|80:bc:37:48:c9:94,-58|80:bc:37:48:c9:93,-58|fa:b4:6a:69:8b:19,-73|80:69:1a:09:b3:c6,-70|26:3f:0b:da:64:88,-78|3c:7c:3f:da:bb:38,-83|80:bc:37:48:c9:91,-58|80:bc:37:48:c9:90,-57","77%","NO"
"30/09/2025 15:02:02","30/09/2025 11:01:00","51.355395, -0.187821","19","wifi","null dBm","null_null_null_null","0","GSM","","62%","NO"
"30/09/2025 11:01:01","30/09/2025 11:01:00","51.355395, -0.187821","19","wifi","-23 dBm","9910_9365784_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 10:59:49","30/09/2025 10:59:47","51.355395, -0.187821","19","wifi","-22 dBm","9910_9364504_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 10:48:57","30/09/2025 10:48:55","51.355395, -0.187821","19","wifi","-23 dBm","9910_9364504_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 10:36:58","30/09/2025 10:36:56","51.355395, -0.187821","19","wifi","-23 dBm","9910_9364504_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 10:28:02","30/09/2025 10:28:00","51.355395, -0.187821","19","wifi","-21 dBm","9910_9364504_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:53:01","30/09/2025 09:53:00","51.4919586181640620, -0.2620579898357391","5","gps","-20 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:52:35","30/09/2025 09:52:34","51.4919242858886720, -0.2622463703155518","5","gps","-22 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:52:11","30/09/2025 09:52:10","51.4918594360351560, -0.2627187371253967","5","gps","-14 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:51:47","30/09/2025 09:51:46","51.4917831420898440, -0.2632729709148407","5","gps","-17 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:51:23","30/09/2025 09:51:22","51.4916877746582030, -0.2636907696723938","5","gps","-18 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:50:59","30/09/2025 09:50:58","51.4915809631347660, -0.2642167210578918","5","gps","-16 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
"30/09/2025 09:50:35","30/09/2025 09:50:34","51.4915237426757810, -0.2646719813346863","5","gps","-18 dBm","2454_3908871_234_30","0","LTE","9c:31:c3:32:f1:2a,-1000","62%","NO"
